10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15304,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15304,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,POST,/items,HTTP/1.1,"{""name"": ""Jack is speaking""}",200,89,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15394,-,python-requests/2.25.1,-,localhost,_,0.076
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,PUT,/items/0cef1e37-6455-4dff-9292-4ca2e9be7771,HTTP/1.1,"{""name"": ""We is watching television"", ""completed"": true}",200,97,-,python-requests/2.25.1,-,localhost,_,0.009
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15393,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,POST,/items,HTTP/1.1,"{""name"": ""They is watching television""}",200,100,-,python-requests/2.25.1,-,localhost,_,0.070
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15494,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,PUT,/items/8de79aad-cc25-4795-8651-cb92301d0ca8,HTTP/1.1,"{""name"": ""They are watching television"", ""completed"": true}",200,100,-,python-requests/2.25.1,-,localhost,_,0.007
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15493,-,python-requests/2.25.1,-,localhost,_,0.070
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,PUT,/items/1563547b-448b-4010-9dd9-796a55fd939a,HTTP/1.1,"{""name"": ""She is watching television"", ""completed"": false}",200,99,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15494,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15494,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,POST,/items,HTTP/1.1,"{""name"": ""She are playing a game""}",200,95,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,POST,/items,HTTP/1.1,"{""name"": ""Jack was dancing""}",200,89,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15680,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15680,-,python-requests/2.25.1,-,localhost,_,0.078
10.0.0.2,-,12/Apr/2023:09:41:58 +0000,GET,/items,HTTP/1.1,-,200,15680,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,PUT,/items/d25f5e9a-e4a2-45b1-b9ab-e6b5ea06923e,HTTP/1.1,"{""name"": ""He was talking"", ""completed"": true}",200,86,-,python-requests/2.25.1,-,localhost,_,0.143
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15679,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15679,-,python-requests/2.25.1,-,localhost,_,0.022
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15679,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15679,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15679,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15679,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,PUT,/items/75e80ea5-b217-4a0f-a00a-cb8a65ad053d,HTTP/1.1,"{""name"": ""She was playing a game"", ""completed"": true}",200,94,-,python-requests/2.25.1,-,localhost,_,0.139
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15678,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""He was watching television""}",200,99,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15778,-,python-requests/2.25.1,-,localhost,_,0.012
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,PUT,/items/5adf9b21-72d8-4494-bc94-66c9b394bc89,HTTP/1.1,"{""name"": ""Jim were dancing"", ""completed"": true}",200,88,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15777,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15777,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""She were speaking""}",200,90,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15868,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15868,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15868,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""Jack is talking""}",200,88,-,python-requests/2.25.1,-,localhost,_,0.076
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15957,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15957,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15957,-,python-requests/2.25.1,-,localhost,_,0.075
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,15957,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""Jack is dancing""}",200,88,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16046,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16046,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""They was watching television""}",200,101,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16148,-,python-requests/2.25.1,-,localhost,_,0.076
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16148,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16148,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""We was dancing""}",200,87,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""Jack are dancing""}",200,89,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""They are playing a game""}",200,96,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16423,-,python-requests/2.25.1,-,localhost,_,0.071
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16423,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16423,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,PUT,/items/2f79aeb0-79f2-4d14-8fe4-3e2d3f116b30,HTTP/1.1,"{""name"": ""Jack was talking"", ""completed"": true}",200,88,-,python-requests/2.25.1,-,localhost,_,0.131
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16422,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16422,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,PUT,/items/79c04f81-386c-4825-a3eb-74d4d280850c,HTTP/1.1,"{""name"": ""Jack was dancing"", ""completed"": true}",200,88,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16421,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16421,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16421,-,python-requests/2.25.1,-,localhost,_,0.017
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,PUT,/items/8fecf74d-d398-48ee-b185-b0550e2ea6a8,HTTP/1.1,"{""name"": ""I was talking"", ""completed"": true}",200,85,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16420,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""They were watching television""}",200,102,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16523,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""Jim is playing a game""}",200,94,-,python-requests/2.25.1,-,localhost,_,0.006
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,GET,/items,HTTP/1.1,-,200,16618,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""We were speaking""}",200,89,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:41:59 +0000,POST,/items,HTTP/1.1,"{""name"": ""They are speaking""}",200,90,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,16799,-,python-requests/2.25.1,-,localhost,_,0.061
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,POST,/items,HTTP/1.1,"{""name"": ""We were speaking""}",200,89,-,python-requests/2.25.1,-,localhost,_,0.097
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,16889,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,PUT,/items/c32d6bc7-ba40-4f4e-9129-636c562e6ddd,HTTP/1.1,"{""name"": ""I is playing a game"", ""completed"": true}",200,91,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,16888,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,16888,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,POST,/items,HTTP/1.1,"{""name"": ""Jim were watching television""}",200,101,-,python-requests/2.25.1,-,localhost,_,0.079
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,POST,/items,HTTP/1.1,"{""name"": ""Jack are watching television""}",200,101,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17092,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,POST,/items,HTTP/1.1,"{""name"": ""He was dancing""}",200,87,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17180,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,POST,/items,HTTP/1.1,"{""name"": ""They was speaking""}",200,90,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17271,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,PUT,/items/46510c86-0812-4cf8-9c20-d07190d879f7,HTTP/1.1,"{""name"": ""We were watching television"", ""completed"": true}",200,99,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17270,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17270,-,python-requests/2.25.1,-,localhost,_,0.066
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17270,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17270,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17270,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17270,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,PUT,/items/46a43900-7d21-4cee-9e2e-4efddaf5d945,HTTP/1.1,"{""name"": ""They were speaking"", ""completed"": false}",200,91,-,python-requests/2.25.1,-,localhost,_,0.080
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17271,-,python-requests/2.25.1,-,localhost,_,0.006
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17271,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17271,-,python-requests/2.25.1,-,localhost,_,0.071
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,POST,/items,HTTP/1.1,"{""name"": ""She was watching television""}",200,100,-,python-requests/2.25.1,-,localhost,_,0.061
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17372,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,PUT,/items/861a2613-8c81-438d-a367-1c384567aeb3,HTTP/1.1,"{""name"": ""We were watching television"", ""completed"": true}",200,99,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17371,-,python-requests/2.25.1,-,localhost,_,0.013
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,PUT,/items/9ed12943-a3a2-4fd8-9da4-0d3e5b5acc2e,HTTP/1.1,"{""name"": ""We are dancing"", ""completed"": false}",200,87,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17372,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17372,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,PUT,/items/30985819-2bbc-4400-9597-8106fa6186c5,HTTP/1.1,"{""name"": ""We are talking"", ""completed"": false}",200,87,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17373,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17373,-,python-requests/2.25.1,-,localhost,_,0.071
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,POST,/items,HTTP/1.1,"{""name"": ""I were talking""}",200,87,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,GET,/items,HTTP/1.1,-,200,17461,-,python-requests/2.25.1,-,localhost,_,0.092
10.0.0.2,-,12/Apr/2023:09:42:00 +0000,POST,/items,HTTP/1.1,"{""name"": ""She was dancing""}",200,88,-,python-requests/2.25.1,-,localhost,_,0.093
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17550,-,python-requests/2.25.1,-,localhost,_,0.098
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17550,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,PUT,/items/f0cef8cd-0470-4a85-9efc-34b9b68d5c01,HTTP/1.1,"{""name"": ""I are speaking"", ""completed"": true}",200,86,-,python-requests/2.25.1,-,localhost,_,0.151
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17549,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17549,-,python-requests/2.25.1,-,localhost,_,0.027
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,PUT,/items/72fc31ba-f23a-4bf6-ab85-f00f68a5c990,HTTP/1.1,"{""name"": ""I are dancing"", ""completed"": false}",200,86,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17550,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17550,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,POST,/items,HTTP/1.1,"{""name"": ""We are talking""}",200,87,-,python-requests/2.25.1,-,localhost,_,0.003
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17638,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,PUT,/items/c835c30b-7380-4403-9b30-ca203f256d3a,HTTP/1.1,"{""name"": ""They was watching television"", ""completed"": true}",200,100,-,python-requests/2.25.1,-,localhost,_,0.061
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17637,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,PUT,/items/0e97393b-6f2d-4391-b6c8-cb11eee9dac2,HTTP/1.1,"{""name"": ""He are talking"", ""completed"": true}",200,86,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17636,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17636,-,python-requests/2.25.1,-,localhost,_,0.002
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17636,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,PUT,/items/d1e94cbf-f746-4535-92a6-7c21675eb88f,HTTP/1.1,"{""name"": ""They are talking"", ""completed"": true}",200,88,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17635,-,python-requests/2.25.1,-,localhost,_,0.001
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,PUT,/items/20d9edcb-295e-4f27-90c4-f69bac81cf6f,HTTP/1.1,"{""name"": ""They was speaking"", ""completed"": true}",200,89,-,python-requests/2.25.1,-,localhost,_,0.004
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,POST,/items,HTTP/1.1,"{""name"": ""They was playing a game""}",200,96,-,python-requests/2.25.1,-,localhost,_,0.064
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17731,-,python-requests/2.25.1,-,localhost,_,0.005
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17731,-,python-requests/2.25.1,-,localhost,_,0.079
10.0.0.2,-,12/Apr/2023:09:42:01 +0000,GET,/items,HTTP/1.1,-,200,17731,-,python-requests/2.25.1,-,localhost,_,0.098
